campaign_id,campaign_name,product,audience_segment,region,channel,launch_date,end_date,spend_amount,impressions,clicks,conversions,ctr,conversion_rate,revenue_generated,roi,campaign_status,campaign_objective,target_audience_size,actual_reach
CMP18410,Limited Period Gold Loan,Life Insurance,IT Professionals,Coimbatore,Push Notification,2023-04-04,2023-04-14,2111099,14777693,811233,61819,5.49,7.62,817989008,386.47,Paused,Acquisition,467843,2106887
CMP18411,Pre-Approved Senior Citizen FD Drive,Gold Loan,First-Time Borrowers,Bangalore,WhatsApp,2024-08-24,2024-10-13,3917634,35258706,2846020,656033,8.07,23.05,18466016884,4712.56,Paused,Cross-sell,1659345,2284509
CMP18412,Personal Loan Zero Cost,NRI Account,High-Value Transactors,Jaipur,Email,2023-02-12,2023-03-08,1703466,22145058,2612409,260450,11.8,9.97,10693035200,6276.22,Completed,Re-engagement,173852,79157
CMP18413,August Home Loan Bonanza,Personal Loan,Women Professionals,South India,Call Center,2023-03-10,2023-05-25,2353952,14123712,731306,82720,5.18,11.31,878982720,372.41,Completed,Acquisition,4280141,1462933
CMP18414,Pre-Approved Gold Loan Drive,Forex Card,Healthcare Workers,Kochi,Call Center,2023-03-28,2023-05-05,1986317,29794755,1861552,423973,6.25,22.78,5791047207,2914.47,Completed,Cross-sell,611372,1150012
CMP18415,Home Loan Special Offer,Business Loan,SMB Owners,Kolkata,Push Notification,2025-08-26,2025-11-13,4961515,14884545,431936,38052,2.9,8.81,818955144,164.06,Scheduled,Cross-sell,3761645,808376
CMP18416,Pre-Approved EMI Card Drive,Credit Card Upgrade,Salaried Millennials,East India,WhatsApp,2026-01-06,2026-02-08,4156157,37405413,974270,181205,2.6,18.6,2261982015,543.25,Active,Cross-sell,983169,414600
CMP18417,Self-Employed Home Loan Campaign,Car Loan,High-Value Transactors,South India,Email,2023-06-17,2023-09-09,4084727,44931997,4332253,814553,9.64,18.8,23979625767,5869.56,Paused,Cross-sell,4342420,588749
CMP18418,Exclusive Prepaid Card Deal,Health Insurance,HNI Customers,Bangalore,Email,2025-06-21,2025-09-06,3161320,44258480,3315922,702813,7.49,21.2,21709190757,6866.13,Completed,Acquisition,4184626,1940679
CMP18419,Instant Business Loan Promo,Mutual Fund,Self-Employed,Bangalore,Call Center,2025-12-02,2026-02-10,2599526,10398104,986509,50408,9.49,5.11,1172994160,450.23,Cancelled,Upsell,1386631,1900802
CMP18420,Premium Life Insurance Upgrade,Home Loan,Salaried Millennials,Pan India,Call Center,2026-02-04,2026-04-17,359751,2518257,77400,12948,3.07,16.73,369833724,1027.03,Completed,Retention,4983606,1033495
CMP18421,Limited Period Senior Citizen FD,Mutual Fund,IT Professionals,Jaipur,SMS,2024-01-14,2024-03-25,701692,7016920,447579,59973,6.38,13.4,2613143556,3723.06,Cancelled,Acquisition,2081831,1614562
CMP18422,Gold Loan Zero Cost,Mutual Fund,SMB Owners,Chandigarh,WhatsApp,2025-01-03,2025-03-08,4312680,47439480,2567528,453145,5.41,17.65,3620175405,838.43,Cancelled,Re-engagement,4148469,1586201
CMP18423,Business Loan Special Offer,Personal Loan,Students,Lucknow,Push Notification,2025-08-06,2025-09-16,1578236,15782360,614667,122380,3.89,19.91,2501691960,1584.12,Active,Acquisition,1613787,1494465
CMP18424,Salaried NRI Account Campaign,Fixed Deposit,Salaried Gen-Z,East India,Email,2023-02-11,2023-03-17,1716539,6866156,111301,8232,1.62,7.4,182454048,105.29,Completed,Brand Awareness,1477143,1828581
CMP18425,Delhi NCR Business Loan Push,Senior Citizen FD,SMB Owners,East India,Call Center,2024-06-27,2024-07-17,290592,3777696,108366,19166,2.87,17.69,902814430,3105.81,Completed,Brand Awareness,2181686,287748
CMP18426,Limited Period Senior Citizen FD,Home Loan,Students,Pune,Email,2026-04-10,2026-05-23,470885,5179735,245898,38527,4.75,15.67,1617363460,3433.73,Cancelled,Re-engagement,415153,2090212
CMP18427,Home Loan Special Offer,Savings Account,High-Value Transactors,Jaipur,Call Center,2023-07-25,2023-09-28,1091656,9824904,267947,50313,2.73,18.78,1367960157,1252.11,Active,Upsell,4053607,2355665
CMP18428,EMI Card Flash Sale,EMI Card,Existing Loan Customers,Jaipur,Call Center,2024-03-26,2024-05-28,3520285,38723135,4589277,682337,11.85,14.87,14011107958,3979.11,Scheduled,Cross-sell,4160428,1810910
CMP18429,Mumbai Credit Card Upgrade Push,Gold Loan,High-Value Transactors,Lucknow,WhatsApp,2025-10-21,2026-01-16,4400801,13202403,813642,67297,6.16,8.27,2820417270,639.89,Cancelled,Upsell,3251145,1719677
CMP18430,Summer Forex Card Fest,Demat Account,Retired Professionals,Mumbai,Call Center,2023-03-04,2023-04-03,3555799,10667397,305983,59092,2.87,19.31,2192017740,615.46,Completed,Acquisition,4188214,2254385
CMP18431,Premium Health Insurance Campaign,Mutual Fund,SMB Owners,Delhi NCR,Call Center,2024-10-19,2024-11-18,476295,4762950,171007,27293,3.59,15.96,581395486,1219.66,Scheduled,Brand Awareness,3294681,689967
CMP18432,Instant Credit Card Promo,Life Insurance,Low-Balance Customers,Pune,SMS,2026-03-13,2026-04-20,1923524,17311716,1128767,134125,6.52,11.88,2683036500,1393.85,Cancelled,Acquisition,4959851,991120
CMP18433,Premium Mutual Fund Upgrade,Life Insurance,Self-Employed,Pan India,Email,2024-02-24,2024-05-04,424142,3393136,73714,14559,2.17,19.75,523760025,1233.87,Completed,Brand Awareness,1515022,1917353
CMP18434,SMB Exclusive Home Loan,Personal Loan,Premium Card Holders,Ahmedabad,Email,2023-06-09,2023-08-12,2127958,21279580,2246178,131149,10.56,5.84,2521732972,1184.05,Paused,Upsell,4208482,929757
CMP18435,Salaried Exclusive Car Loan,Savings Account,Retired Professionals,Indore,WhatsApp,2025-03-05,2025-05-18,3726624,37266240,5617688,1059949,15.07,18.87,21954723637,5890.32,Cancelled,Acquisition,2358785,1867902
CMP18436,SMB Exclusive Education Loan,Health Insurance,IT Professionals,Mumbai,WhatsApp,2023-06-03,2023-07-22,4072442,20362210,1082883,245240,5.32,22.65,10862415320,2666.3,Completed,Retention,1031540,2772388
CMP18437,September Credit Card Bonanza,NRI Account,High-Value Transactors,Pune,Email,2023-06-20,2023-08-10,1290517,10324136,642780,114421,6.23,17.8,5083381767,3938.03,Scheduled,Upsell,2742043,1048003
CMP18438,Self-Employed Exclusive Demat Account,Life Insurance,Dormant Account Holders,Indore,WhatsApp,2023-06-09,2023-07-15,1228188,9825504,221283,29091,2.25,13.15,1303509528,1060.33,Active,Brand Awareness,3719839,963750
CMP18439,Health Insurance Flash Sale,Personal Loan,SMB Owners,Mumbai,WhatsApp,2023-08-03,2023-09-07,4490346,13471038,1440821,159582,10.7,11.08,6255614400,1392.13,Cancelled,Acquisition,4786959,102590
CMP18440,Self-Employed Exclusive NRI Account,Senior Citizen FD,Self-Employed,Kolkata,Call Center,2026-02-10,2026-03-28,3482689,38309579,2239663,184104,5.85,8.22,4292384760,1231.49,Cancelled,Retention,1639907,433865
CMP18441,Prepaid Card Special Offer,Business Loan,IT Professionals,West India,Call Center,2025-11-12,2026-01-02,1010756,4043024,175289,32070,4.34,18.3,1373301540,1357.69,Paused,Re-engagement,2286188,1302388
CMP18442,Prepaid Card Flash Sale,Home Loan,Premium Card Holders,Bangalore,SMS,2024-09-25,2024-11-14,3971669,51631697,1611436,104475,3.12,6.48,2556816675,642.76,Completed,Re-engagement,1380121,875929
CMP18443,Self-Employed Exclusive Current Account,Life Insurance,SMB Owners,Nagpur,WhatsApp,2023-09-04,2023-10-18,1950537,25356981,2758184,372763,10.88,13.51,13857091762,7103.24,Paused,Re-engagement,3695496,358953
CMP18444,Current Account Flash Sale,Demat Account,Premium Card Holders,Pune,WhatsApp,2026-04-01,2026-04-17,3556028,49784392,3799227,310345,7.63,8.17,13126662465,3690.38,Paused,Re-engagement,3386649,1104364
CMP18445,Instant Mutual Fund Promo,Forex Card,Premium Card Holders,Mumbai,WhatsApp,2024-09-21,2024-10-10,3026833,9080499,399755,56194,4.4,14.06,2722037360,898.3,Completed,Upsell,891235,2341759
CMP18446,Instant Mutual Fund Promo,Business Loan,Existing Loan Customers,Kochi,SMS,2024-08-10,2024-11-03,3414713,40976556,3042631,343105,7.43,11.28,8480183180,2482.42,Completed,Retention,1152352,2068314
CMP18447,Exclusive Business Loan Deal,Demat Account,Government Employees,Pan India,WhatsApp,2025-11-17,2025-11-26,1189052,17835780,1723513,153837,9.66,8.93,2894904666,2433.63,Scheduled,Acquisition,2480139,2373651
CMP18448,Holi Forex Card Offer,Credit Card,Existing Loan Customers,West India,WhatsApp,2025-04-26,2025-05-25,3321585,29894265,4086807,880560,13.67,21.55,26360444160,7935.1,Active,Retention,2150457,2042171
CMP18449,Pre-Approved Current Account Drive,Health Insurance,Retired Professionals,Hyderabad,SMS,2023-10-14,2023-11-06,1572838,7864190,182722,23278,2.32,12.74,644381596,408.69,Active,Re-engagement,777719,1490263
CMP18450,Forex Card Flash Sale,Demat Account,Self-Employed,Hyderabad,Email,2024-04-19,2024-06-15,2147376,12884256,1256150,204519,9.75,16.28,5319948228,2476.42,Completed,Upsell,4286016,709417
CMP18451,Forex Card Zero Cost,Gold Loan,HNI Customers,Coimbatore,Push Notification,2024-05-18,2024-05-26,995069,2985207,255889,40367,8.57,15.78,217981800,218.06,Paused,Acquisition,855735,1131268
CMP18452,Limited Period Credit Card,Savings Account,Self-Employed,Bangalore,WhatsApp,2023-11-28,2024-01-26,2762608,35913904,1264133,73491,3.52,5.81,3338843112,1207.58,Scheduled,Acquisition,3454926,2545272
CMP18453,Mutual Fund Zero Cost,Credit Card,Senior Citizens,Kochi,Push Notification,2023-02-16,2023-03-05,280768,3649984,321038,28135,8.8,8.76,1021159825,3636.02,Active,Retention,4551221,1747223
CMP18454,Credit Card Upgrade Flash Sale,Fixed Deposit,SMB Owners,Kolkata,SMS,2023-05-29,2023-06-22,1263288,8843016,461234,54241,5.22,11.76,1447909254,1145.14,Completed,Brand Awareness,528907,1624934
CMP18455,Christmas Forex Card Offer,Senior Citizen FD,Self-Employed,North India,Call Center,2026-02-25,2026-04-30,2421755,33904570,3872695,637815,11.42,16.47,16260455610,6713.33,Scheduled,Brand Awareness,1995145,221189
CMP18456,IT Exclusive NRI Account,EMI Card,NRI Customers,Indore,Push Notification,2024-06-29,2024-07-21,3179294,25434352,759703,127975,2.99,16.85,1068975175,335.23,Cancelled,Re-engagement,877783,1042270
CMP18457,Chennai Demat Account Push,NRI Account,Low-Balance Customers,Indore,WhatsApp,2024-09-12,2024-10-04,628002,8164026,875565,56781,10.72,6.49,2637363888,4198.61,Cancelled,Retention,1945931,1762062
CMP18458,First-Time Exclusive Mutual Fund,Life Insurance,First-Time Borrowers,North India,Push Notification,2025-04-06,2025-06-10,3368886,16844430,928261,77379,5.51,8.34,2536715757,751.98,Active,Cross-sell,4937265,298088
CMP18459,NRI Account EMI Special,Home Loan,First-Time Borrowers,Pan India,SMS,2026-03-15,2026-06-13,440878,6613170,649054,70536,9.81,10.87,508282416,1151.89,Paused,Retention,2928227,2457670
CMP18460,NRI Account EMI Special,EMI Card,First-Time Borrowers,Nagpur,SMS,2026-04-03,2026-05-11,697572,4185432,176626,9131,4.22,5.17,73723694,104.69,Completed,Cross-sell,4637349,2856635
CMP18461,Hyderabad Demat Account Push,Business Loan,SMB Owners,West India,Call Center,2024-04-08,2024-06-14,1953772,7815088,906780,107831,11.6,11.89,1010484301,516.2,Paused,Brand Awareness,1653134,958032
CMP18462,September Prepaid Card Bonanza,Personal Loan,Existing Loan Customers,Kolkata,Email,2025-09-06,2025-10-13,305250,2442000,267779,24015,10.97,8.97,1066866375,3494.06,Paused,Brand Awareness,1996581,2801107
CMP18463,Business Loan Zero Cost,Senior Citizen FD,First-Time Borrowers,Pune,Call Center,2025-01-20,2025-02-14,1442606,18753878,813735,94209,4.34,11.58,717495744,496.36,Cancelled,Cross-sell,2262895,1225330
CMP18464,Pre-Approved Education Loan Drive,Home Loan,First-Time Borrowers,Bangalore,Call Center,2024-11-16,2024-12-02,2681353,29494883,2930962,713834,9.94,24.35,11903895784,4438.51,Cancelled,Acquisition,1968907,1317840
CMP18465,Ugadi Prepaid Card Offer,Savings Account,Dormant Account Holders,Mumbai,SMS,2024-07-29,2024-10-02,4114657,53490541,5435049,1076456,10.16,19.81,23713249224,5762.12,Active,Cross-sell,2646807,1742973
CMP18466,Exclusive Prepaid Card Deal,Credit Card,Existing Loan Customers,Hyderabad,WhatsApp,2023-09-05,2023-09-24,586827,3520962,190091,15949,5.4,8.39,235072311,399.58,Active,Acquisition,3123512,525329
CMP18467,Government Exclusive Credit Card Upgrade,Senior Citizen FD,Low-Balance Customers,Chandigarh,WhatsApp,2023-08-15,2023-10-03,2537720,35528080,2810984,575100,7.91,20.46,7905324600,3114.13,Paused,Retention,1067172,18308
CMP18468,Independence Day Forex Card Offer,Fixed Deposit,NRI Customers,Ahmedabad,Call Center,2025-04-06,2025-04-25,1908515,24810695,1727295,95506,6.96,5.53,1901142436,995.14,Active,Brand Awareness,4443176,734660
CMP18469,Instant Fixed Deposit Promo,Senior Citizen FD,Existing Loan Customers,Kochi,WhatsApp,2023-05-03,2023-07-18,134840,1752920,104751,17220,5.98,16.44,640601220,4749.82,Scheduled,Re-engagement,203533,1182078
CMP18470,Dormant Savings Account Campaign,Gold Loan,IT Professionals,Bangalore,Email,2024-10-28,2024-12-09,3523946,14095784,234029,46807,1.66,20.0,667842276,188.52,Active,Acquisition,1391833,506032
CMP18471,Premium Mutual Fund Upgrade,Car Loan,Mass Affluent,Kolkata,Push Notification,2024-02-13,2024-03-23,3733773,44805276,1707689,363158,3.81,21.27,9991929212,2675.09,Paused,Re-engagement,3488420,908122
CMP18472,Christmas Current Account Offer,NRI Account,Healthcare Workers,Jaipur,Call Center,2025-09-06,2025-11-06,4537635,18150540,809575,83070,4.46,10.26,3104658180,683.2,Completed,Upsell,3015919,8012
CMP18473,Pre-Approved Fixed Deposit Drive,Forex Card,Salaried Millennials,Ahmedabad,Push Notification,2025-03-13,2025-05-07,56879,170637,10507,2543,6.16,24.2,94607229,1662.31,Completed,Retention,3517854,860841
CMP18474,NRI Account EMI Special,Mutual Fund,Government Employees,Indore,Call Center,2024-10-15,2024-11-17,4867254,48672540,1604527,321807,3.3,20.06,5020832814,1030.55,Scheduled,Acquisition,4846833,1602624
CMP18475,Salaried EMI Card Campaign,EMI Card,Dormant Account Holders,Bangalore,SMS,2024-01-04,2024-03-04,3328114,19968684,1810919,359301,9.07,19.84,2402286486,720.82,Cancelled,Cross-sell,2385011,1904822
CMP18476,Education Loan Zero Cost,Forex Card,First-Time Borrowers,Pan India,Push Notification,2023-10-25,2023-11-17,3134015,15670075,1394882,74289,8.9,5.33,3433117557,1094.44,Paused,Upsell,1972486,2718469
CMP18477,Ahmedabad Current Account Push,Gold Loan,First-Time Borrowers,North India,SMS,2024-08-26,2024-09-18,2018739,6056217,123269,20439,2.04,16.58,503739594,248.53,Scheduled,Brand Awareness,4775883,2750500
CMP18478,EMI Card Special Offer,EMI Card,Dormant Account Holders,Jaipur,Push Notification,2023-03-05,2023-04-25,2310988,27731856,2308946,533182,8.33,23.09,24080631848,10419.06,Cancelled,Re-engagement,1499381,2875875
CMP18479,December Credit Card Upgrade Bonanza,Demat Account,SMB Owners,Hyderabad,Call Center,2023-01-27,2023-03-23,3115241,12460964,1042159,77696,8.36,7.46,1028617344,329.19,Active,Upsell,1963207,1003692
CMP18480,Limited Period Business Loan,Life Insurance,Self-Employed,Kolkata,Email,2024-05-20,2024-06-29,1539279,16932069,1954015,330304,11.54,16.9,5653813568,3672.03,Active,Cross-sell,4356147,1948861
CMP18481,Current Account Flash Sale,Health Insurance,Mass Affluent,Jaipur,Call Center,2023-07-16,2023-08-09,1605139,9630834,147517,16103,1.53,10.92,373525188,231.71,Paused,Cross-sell,2590516,1517984
CMP18482,Festive Car Loan Fest,Fixed Deposit,Self-Employed,Mumbai,Call Center,2024-09-22,2024-10-03,4183249,41832490,1716508,384159,4.1,22.38,10936238412,2613.29,Active,Cross-sell,1858948,2155913
CMP18483,Premium Demat Account Upgrade,Mutual Fund,Mass Affluent,Mumbai,Call Center,2025-07-31,2025-08-16,3640075,29120600,3273682,248805,11.24,7.6,8800730460,2416.73,Cancelled,Upsell,2688625,1679340
CMP18484,Pre-Approved Senior Citizen FD Drive,Gold Loan,Students,East India,SMS,2023-09-16,2023-10-27,1651675,19820100,1901598,388203,9.59,20.41,8393725266,5080.95,Active,Re-engagement,2199214,608848
CMP18485,Chennai Savings Account Push,Fixed Deposit,Women Professionals,Jaipur,Email,2024-12-24,2025-02-02,3923681,11771043,1067181,120127,9.07,11.26,1076578174,273.38,Scheduled,Brand Awareness,1114722,628113
CMP18486,May NRI Account Bonanza,Senior Citizen FD,Healthcare Workers,Nagpur,SMS,2025-01-29,2025-03-29,900847,5405082,438321,90340,8.11,20.61,3599326280,3994.49,Scheduled,Upsell,2450944,2201260
CMP18487,Limited Period Credit Card Upgrade,Mutual Fund,HNI Customers,Lucknow,Call Center,2023-12-18,2023-12-28,3624555,50743770,1248586,72205,2.46,5.78,2284927225,629.4,Scheduled,Re-engagement,3174057,2233469
CMP18488,New Year Credit Card Offer,NRI Account,Mass Affluent,Bangalore,Email,2025-04-01,2025-05-17,2962081,8886243,612768,80588,6.9,13.15,792502392,266.55,Active,Cross-sell,733972,2544813
CMP18489,IT Health Insurance Campaign,Health Insurance,Healthcare Workers,Delhi NCR,Call Center,2023-11-11,2024-01-28,4480075,22400375,880697,211070,3.93,23.97,5118658570,1141.54,Active,Upsell,4889738,1501569
CMP18490,Limited Period Senior Citizen FD,Senior Citizen FD,Retired Professionals,Indore,SMS,2025-05-18,2025-07-27,1367002,8202012,237232,15286,2.89,6.44,262903914,191.32,Scheduled,Cross-sell,172131,2827066
CMP18491,Mumbai Car Loan Push,Credit Card,Dormant Account Holders,South India,Push Notification,2023-10-20,2024-01-17,1615779,22620906,2263942,396208,10.01,17.5,17747344944,10982.77,Completed,Retention,1400268,985877
CMP18492,Premium Current Account Upgrade,Credit Card,Premium Card Holders,South India,Email,2024-05-17,2024-07-18,1940476,19404760,566211,106421,2.92,18.8,2906144668,1496.65,Scheduled,Re-engagement,3115310,599493
CMP18493,Exclusive Car Loan Deal,Health Insurance,Existing Loan Customers,Chandigarh,SMS,2025-10-05,2025-11-20,181857,1454856,79401,18857,5.46,23.75,356321872,1958.35,Scheduled,Upsell,3055158,2721825
CMP18494,Chennai Home Loan Push,Gold Loan,NRI Customers,Mumbai,Push Notification,2024-10-27,2024-11-04,2403544,33649616,3820937,247316,11.36,6.47,7856240056,3267.61,Completed,Re-engagement,2948546,1004038
CMP18495,Onam Senior Citizen FD Offer,Health Insurance,HNI Customers,Nagpur,SMS,2023-03-24,2023-06-14,3509788,49137032,1441459,332408,2.93,23.06,5374040136,1530.16,Scheduled,Upsell,1649390,2193496
CMP18496,Car Loan Zero Cost,Current Account,Healthcare Workers,East India,Call Center,2025-04-30,2025-07-13,1474549,10321843,1214770,299834,11.77,24.68,7050896344,4780.73,Paused,Cross-sell,3106533,373188
CMP18497,Savings Account Special Offer,Life Insurance,Students,Pune,Call Center,2023-03-07,2023-06-02,3618930,18094650,2160505,255891,11.94,11.84,5204567049,1437.15,Paused,Retention,633097,2214748
CMP18498,Business Loan Zero Cost,Credit Card,SMB Owners,Chandigarh,Push Notification,2024-03-18,2024-04-12,2094466,14661262,1075254,259509,7.33,24.13,9468185865,4519.57,Cancelled,Re-engagement,870140,2796956
CMP18499,Life Insurance Flash Sale,Fixed Deposit,Low-Balance Customers,Ahmedabad,Email,2025-03-30,2025-06-23,313568,1881408,61832,13627,3.29,22.04,484344461,1543.62,Cancelled,Cross-sell,117975,1164788
CMP18500,Prepaid Card Zero Cost,Demat Account,Salaried Millennials,Indore,Call Center,2024-01-29,2024-02-23,4869337,63301381,3050557,338613,4.82,11.1,10651071915,2186.38,Paused,Brand Awareness,958556,2623473
CMP18501,May Mutual Fund Bonanza,Life Insurance,Mass Affluent,Ahmedabad,Call Center,2024-12-09,2024-12-21,4200083,37800747,2251856,515479,5.96,22.89,16411820402,3906.5,Completed,Re-engagement,2798474,1669775
CMP18502,Gold Loan Flash Sale,Mutual Fund,Retired Professionals,Chandigarh,WhatsApp,2023-03-10,2023-05-18,2409241,16864687,1040934,239156,6.17,22.98,8576373316,3558.78,Cancelled,Cross-sell,4096590,853856
CMP18503,Mutual Fund EMI Special,Senior Citizen FD,Government Employees,Coimbatore,Email,2025-05-05,2025-05-18,1644256,19731072,877376,190634,4.45,21.73,8039417048,4888.39,Active,Brand Awareness,1100652,213004
