qa_id,campaign_id,qa_date,tone_consistency,cta_alignment,compliance_status,brand_guidelines_check,disclaimer_present,regulatory_compliance,mismatch_reason,overall_qa_score,channels_reviewed,issues_found,critical_issues,reviewer_notes,approval_status,revision_count,time_to_approve_hours
QA54085,CMP19840,2023-08-29,Warning,Warning,Fail,Warning,True,Warning,CTA differs across channels,11.0,2,4,2,Needs revision,Rejected,3,50
QA54086,CMP16333,2026-02-13,Pass,Pass,Pass,Pass,False,Fail,,36.2,3,0,0,Approved,Conditional,0,57
QA54087,CMP15801,2023-02-28,Warning,Fail,Warning,Warning,True,Warning,Product name variation,6.5,2,4,0,Minor fixes required,Conditional,1,39
QA54088,CMP14504,2023-01-31,Pass,Pass,Pass,Pass,True,Pass,,62.7,5,0,0,Approved,Approved,2,39
QA54089,CMP17629,2026-02-01,Pass,Pass,Pass,Pass,False,Pass,,87.2,4,0,0,Approved,Approved,0,20
QA54090,CMP15540,2025-04-08,Warning,Fail,Warning,Fail,True,Fail,CTA differs across channels,2.8,5,4,0,Minor fixes required,Conditional,0,70
QA54091,CMP13946,2024-05-11,Pass,Pass,Pass,Pass,True,Pass,,77.2,4,0,0,Approved,Approved,3,34
QA54092,CMP18752,2023-06-14,Pass,Pass,Pass,Pass,False,Warning,,38.4,2,0,0,Approved,Conditional,1,45
QA54093,CMP10673,2025-06-29,Pass,Pass,Pass,Pass,False,Pass,,78.7,5,0,0,Approved,Approved,1,19
QA54094,CMP15386,2024-04-25,Pass,Pass,Pass,Pass,False,Warning,,36.2,2,0,0,Approved,Conditional,1,42
QA54095,CMP17681,2025-03-24,Pass,Pass,Pass,Pass,True,Pass,,86.7,2,0,0,Approved,Approved,0,36
QA54096,CMP17763,2024-08-14,Pass,Pass,Pass,Pass,True,Pass,,52.0,4,0,0,Approved,Approved,3,19
QA54097,CMP12176,2024-09-02,Pass,Pass,Pass,Pass,True,Pass,,82.0,4,0,0,Approved,Approved,0,59
QA54098,CMP11978,2025-10-13,Pass,Pass,Pass,Pass,True,Pass,,99.1,4,0,0,Approved,Approved,1,66
QA54099,CMP16715,2025-01-30,Pass,Pass,Pass,Pass,True,Pass,,98.5,5,0,0,Approved,Approved,2,46
QA54100,CMP11419,2025-11-12,Warning,Fail,Fail,Warning,True,Fail,Brand guidelines violation,14.7,5,4,2,Needs revision,Rejected,2,19
QA54101,CMP18737,2023-08-10,Pass,Pass,Pass,Pass,True,Pass,,63.5,4,0,0,Approved,Approved,3,20
QA54102,CMP11881,2025-03-18,Pass,Pass,Pass,Pass,True,Pass,,56.7,5,0,0,Approved,Approved,2,32
QA54103,CMP13285,2023-10-15,Pass,Pass,Pass,Pass,False,Warning,,38.2,3,0,0,Approved,Conditional,2,21
QA54104,CMP17731,2026-03-06,Pass,Pass,Pass,Pass,True,Pass,,93.7,4,0,0,Approved,Approved,2,71
QA54105,CMP16690,2023-05-06,Pass,Pass,Pass,Pass,True,Pass,,43.2,2,0,0,Approved,Conditional,1,4
QA54106,CMP17178,2024-01-18,Fail,Fail,Warning,Warning,True,Fail,Offer amount inconsistent,10.8,4,4,0,Minor fixes required,Conditional,0,8
QA54107,CMP15212,2024-06-22,Pass,Pass,Pass,Pass,True,Pass,,90.8,3,0,0,Approved,Approved,2,9
QA54108,CMP10260,2023-08-23,Pass,Pass,Pass,Pass,False,Pass,,84.6,4,0,0,Approved,Approved,1,27
QA54109,CMP18238,2026-03-12,Pass,Pass,Pass,Pass,True,Pass,,65.3,3,0,0,Approved,Approved,0,6
QA54110,CMP17834,2024-12-29,Pass,Pass,Pass,Pass,True,Pass,,88.5,2,0,0,Approved,Approved,3,36
QA54111,CMP10263,2023-04-12,Pass,Pass,Pass,Pass,True,Pass,,63.5,5,0,0,Approved,Approved,1,64
QA54112,CMP12274,2026-04-16,Fail,Fail,Warning,Pass,False,Warning,Offer amount inconsistent,22.1,4,2,0,Minor fixes required,Conditional,3,28
QA54113,CMP14350,2025-05-25,Pass,Pass,Pass,Pass,True,Pass,,46.0,5,0,0,Approved,Conditional,0,12
QA54114,CMP11401,2024-10-12,Fail,Pass,Warning,Pass,True,Fail,Terms and conditions unclear,28.0,2,0,0,Minor fixes required,Conditional,1,23
QA54115,CMP14979,2023-04-01,Pass,Pass,Pass,Pass,True,Pass,,58.7,4,0,0,Approved,Approved,1,16
QA54116,CMP16233,2023-09-23,Warning,Fail,Warning,Fail,True,Warning,Contact information different,10.1,3,2,0,Minor fixes required,Conditional,2,25
QA54117,CMP19922,2024-07-26,Pass,Pass,Pass,Pass,True,Warning,,38.9,5,0,0,Approved,Conditional,0,21
QA54118,CMP16933,2023-08-31,Pass,Pass,Pass,Pass,True,Pass,,58.0,5,0,0,Approved,Approved,2,68
QA54119,CMP15889,2024-10-20,Pass,Pass,Pass,Pass,True,Pass,,68.3,5,0,0,Approved,Approved,2,48
QA54120,CMP17207,2024-07-05,Warning,Warning,Fail,Pass,True,Fail,Expiry date mismatch,23.1,2,3,0,Needs revision,Rejected,1,51
QA54121,CMP17523,2024-03-02,Pass,Pass,Pass,Pass,False,Pass,,62.0,3,0,0,Approved,Approved,0,33
QA54122,CMP13033,2024-11-17,Pass,Pass,Warning,Pass,True,Fail,Aggressive wording detected,31.7,5,2,0,Minor fixes required,Conditional,1,18
QA54123,CMP14417,2024-01-14,Pass,Pass,Pass,Pass,True,Pass,,87.3,3,0,0,Approved,Approved,2,27
QA54124,CMP15768,2024-12-14,Fail,Warning,Warning,Warning,True,Warning,Brand guidelines violation,0.3,5,0,0,Minor fixes required,Conditional,2,63
QA54125,CMP12884,2024-05-30,Warning,Warning,Warning,Pass,True,Warning,Offer amount inconsistent,23.8,3,2,0,Minor fixes required,Conditional,0,39
QA54126,CMP19838,2024-06-19,Warning,Warning,Fail,Warning,False,Fail,CTA differs across channels,12.8,5,3,2,Needs revision,Rejected,1,7
QA54127,CMP13111,2024-10-02,Pass,Pass,Pass,Pass,True,Pass,,41.3,2,0,0,Approved,Conditional,0,17
QA54128,CMP17203,2025-10-13,Pass,Pass,Warning,Pass,True,Warning,Expiry date mismatch,33.0,2,1,0,Minor fixes required,Conditional,3,29
QA54129,CMP10780,2025-05-27,Fail,Warning,Warning,Pass,True,Warning,Terms and conditions unclear,22.2,5,3,0,Minor fixes required,Conditional,1,64
QA54130,CMP18824,2024-07-11,Pass,Pass,Pass,Pass,True,Pass,,78.3,2,0,0,Approved,Approved,1,22
QA54131,CMP16605,2023-12-24,Warning,Pass,Warning,Pass,True,Warning,Contact information different,29.8,4,5,0,Minor fixes required,Conditional,0,5
QA54132,CMP11243,2023-08-04,Pass,Pass,Pass,Pass,True,Pass,,78.0,5,0,0,Approved,Approved,1,34
QA54133,CMP16029,2023-02-08,Warning,Pass,Warning,Pass,True,Fail,Brand guidelines violation,28.2,4,2,0,Minor fixes required,Conditional,2,60
QA54134,CMP19637,2024-09-20,Pass,Pass,Pass,Pass,False,Pass,,67.5,2,0,0,Approved,Approved,1,56
QA54135,CMP10046,2026-03-21,Pass,Pass,Pass,Pass,True,Pass,,66.5,2,0,0,Approved,Approved,2,55
QA54136,CMP16955,2025-05-30,Warning,Pass,Fail,Pass,True,Fail,Regulatory language missing,27.5,2,0,1,Needs revision,Rejected,2,48
QA54137,CMP18167,2023-12-12,Pass,Pass,Pass,Pass,True,Pass,,82.0,4,0,0,Approved,Approved,1,23
QA54138,CMP16968,2024-10-15,Warning,Fail,Fail,Fail,True,Fail,Expiry date mismatch,2.4,5,0,1,Needs revision,Rejected,2,31
QA54139,CMP12624,2023-12-19,Warning,Warning,Warning,Fail,False,Fail,CTA differs across channels,13.0,4,0,0,Minor fixes required,Conditional,3,64
QA54140,CMP13715,2025-07-05,Fail,Fail,Warning,Pass,False,Fail,Terms and conditions unclear,21.9,4,5,0,Minor fixes required,Conditional,0,8
QA54141,CMP18929,2025-10-01,Pass,Pass,Pass,Pass,True,Pass,,70.0,4,0,0,Approved,Approved,1,32
QA54142,CMP15682,2024-01-19,Pass,Pass,Pass,Pass,True,Pass,,66.3,5,0,0,Approved,Approved,0,52
QA54143,CMP17874,2024-08-02,Warning,Warning,Warning,Warning,True,Warning,Interest rate not compliant,2.5,4,1,0,Minor fixes required,Conditional,3,42
QA54144,CMP15926,2024-05-13,Pass,Pass,Pass,Pass,True,Pass,,78.8,2,0,0,Approved,Approved,1,24
QA54145,CMP14629,2025-06-01,Pass,Pass,Pass,Pass,False,Pass,,65.3,4,0,0,Approved,Approved,3,31
QA54146,CMP12442,2025-02-06,Pass,Pass,Pass,Pass,True,Pass,,56.5,3,0,0,Approved,Approved,2,37
QA54147,CMP12634,2025-07-23,Pass,Pass,Pass,Pass,True,Pass,,64.5,3,0,0,Approved,Approved,0,51
QA54148,CMP15797,2024-07-06,Pass,Pass,Pass,Pass,True,Pass,,61.4,3,0,0,Approved,Approved,0,53
QA54149,CMP17558,2023-09-28,Pass,Pass,Pass,Pass,True,Pass,,60.9,3,0,0,Approved,Approved,1,48
QA54150,CMP11851,2025-12-28,Pass,Pass,Pass,Pass,True,Pass,,51.7,3,0,0,Approved,Approved,0,71
QA54151,CMP12030,2024-07-15,Pass,Pass,Pass,Pass,True,Pass,,69.8,4,0,0,Approved,Approved,2,58
QA54152,CMP19859,2023-06-27,Pass,Pass,Pass,Pass,True,Pass,,96.2,4,0,0,Approved,Approved,0,29
QA54153,CMP10972,2023-02-28,Warning,Pass,Fail,Pass,True,Fail,Disclaimer missing,26.1,3,4,2,Needs revision,Rejected,1,43
QA54154,CMP15000,2023-03-04,Pass,Pass,Pass,Pass,False,Pass,,64.9,5,0,0,Approved,Approved,0,58
QA54155,CMP12175,2025-01-15,Fail,Warning,Fail,Warning,True,Warning,Terms and conditions unclear,8.6,5,4,0,Needs revision,Rejected,0,10
QA54156,CMP16383,2024-12-31,Pass,Pass,Pass,Pass,False,Pass,,61.2,5,0,0,Approved,Approved,1,26
QA54157,CMP18378,2024-08-27,Fail,Pass,Fail,Pass,True,Warning,Product name variation,25.3,2,2,2,Needs revision,Rejected,2,7
QA54158,CMP16530,2024-08-13,Warning,Warning,Fail,Fail,True,Warning,Disclaimer missing,0.7,4,3,2,Needs revision,Rejected,1,56
QA54159,CMP13259,2025-08-13,Pass,Pass,Pass,Pass,True,Pass,,66.9,2,0,0,Approved,Approved,0,18
QA54160,CMP14214,2025-11-28,Pass,Pass,Pass,Pass,True,Pass,,60.8,5,0,0,Approved,Approved,0,25
QA54161,CMP19622,2024-06-04,Fail,Warning,Fail,Warning,True,Fail,Regulatory language missing,14.5,2,5,0,Needs revision,Rejected,3,51
QA54162,CMP14417,2023-06-04,Pass,Pass,Pass,Pass,True,Pass,,87.9,4,0,0,Approved,Approved,3,43
QA54163,CMP18429,2023-09-26,Pass,Pass,Pass,Pass,True,Pass,,65.6,3,0,0,Approved,Approved,1,62
QA54164,CMP17020,2024-08-22,Fail,Warning,Fail,Pass,False,Warning,Disclaimer missing,24.2,3,2,0,Needs revision,Rejected,3,26
QA54165,CMP19632,2024-02-02,Pass,Pass,Pass,Pass,True,Pass,,79.8,2,0,0,Approved,Approved,2,59
QA54166,CMP19542,2025-04-07,Fail,Warning,Fail,Warning,True,Fail,Expiry date mismatch,4.9,2,3,0,Needs revision,Rejected,0,35
QA54167,CMP16242,2023-03-03,Warning,Warning,Fail,Warning,False,Fail,Disclaimer missing,6.1,3,3,0,Needs revision,Rejected,3,51
QA54168,CMP15095,2023-04-22,Pass,Pass,Pass,Pass,False,Pass,,42.6,4,0,0,Approved,Conditional,2,3
QA54169,CMP16758,2025-06-13,Pass,Pass,Pass,Pass,False,Warning,,35.1,4,0,0,Approved,Conditional,0,60
QA54170,CMP14414,2024-05-20,Warning,Warning,Fail,Fail,True,Fail,Brand guidelines violation,4.0,2,0,1,Needs revision,Rejected,0,12
QA54171,CMP13127,2023-12-26,Pass,Pass,Warning,Pass,True,Warning,Contact information different,33.0,2,2,0,Minor fixes required,Conditional,1,34
QA54172,CMP11857,2024-10-31,Pass,Pass,Pass,Pass,True,Pass,,64.4,5,0,0,Approved,Approved,2,10
QA54173,CMP14622,2024-10-23,Pass,Pass,Pass,Pass,True,Pass,,62.9,4,0,0,Approved,Approved,3,66
QA54174,CMP16114,2024-08-10,Pass,Pass,Pass,Pass,True,Pass,,44.6,3,0,0,Approved,Conditional,1,69
QA54175,CMP18275,2026-02-17,Warning,Fail,Fail,Warning,True,Fail,Disclaimer missing,8.8,5,0,0,Needs revision,Rejected,1,7
QA54176,CMP17650,2024-10-30,Fail,Pass,Warning,Pass,False,Warning,CTA differs across channels,28.3,4,5,0,Minor fixes required,Conditional,0,68
QA54177,CMP10897,2026-04-10,Pass,Pass,Pass,Pass,True,Pass,,63.2,4,0,0,Approved,Approved,0,3
QA54178,CMP12638,2025-09-29,Pass,Pass,Pass,Pass,True,Pass,,96.0,4,0,0,Approved,Approved,3,53
QA54179,CMP17000,2023-02-07,Pass,Pass,Pass,Pass,True,Pass,,42.1,2,0,0,Approved,Conditional,2,71
QA54180,CMP15925,2025-03-25,Fail,Fail,Fail,Warning,True,Warning,Product name variation,2.2,3,2,1,Needs revision,Rejected,1,51
QA54181,CMP18224,2023-12-04,Pass,Pass,Pass,Pass,True,Pass,,69.7,2,0,0,Approved,Approved,2,28
QA54182,CMP10837,2025-03-02,Warning,Pass,Warning,Pass,True,Fail,CTA differs across channels,28.4,2,0,0,Minor fixes required,Conditional,3,49
QA54183,CMP12162,2024-07-22,Pass,Pass,Pass,Pass,True,Pass,,93.8,3,0,0,Approved,Approved,2,46
QA54184,CMP17672,2025-10-15,Pass,Pass,Pass,Pass,False,Pass,,54.2,4,0,0,Approved,Approved,0,72
QA54185,CMP16829,2025-08-14,Pass,Pass,Pass,Pass,True,Pass,,86.5,3,0,0,Approved,Approved,3,44
QA54186,CMP16251,2023-11-09,Pass,Pass,Pass,Pass,True,Pass,,77.0,3,0,0,Approved,Approved,0,26
QA54187,CMP15463,2023-02-05,Pass,Pass,Pass,Pass,True,Pass,,48.5,3,0,0,Approved,Conditional,0,34
QA54188,CMP15468,2023-12-18,Fail,Warning,Fail,Fail,True,Warning,Contact information different,4.0,4,2,1,Needs revision,Rejected,2,70
QA54189,CMP14404,2025-03-10,Pass,Pass,Fail,Pass,True,Warning,Expiry date mismatch,33.2,5,1,2,Needs revision,Rejected,1,71
QA54190,CMP18771,2024-05-16,Pass,Pass,Pass,Pass,True,Pass,,61.5,2,0,0,Approved,Approved,2,5
QA54191,CMP18135,2026-03-14,Pass,Pass,Pass,Pass,True,Pass,,61.4,5,0,0,Approved,Approved,2,3
QA54192,CMP13975,2025-04-02,Pass,Pass,Pass,Pass,True,Pass,,95.2,3,0,0,Approved,Approved,3,48
QA54193,CMP10376,2024-06-24,Pass,Pass,Pass,Pass,True,Pass,,93.0,4,0,0,Approved,Approved,0,38
QA54194,CMP16199,2025-01-19,Warning,Fail,Fail,Fail,True,Warning,Expiry date mismatch,12.9,3,2,2,Needs revision,Rejected,1,63
QA54195,CMP14894,2025-04-11,Fail,Pass,Fail,Pass,True,Warning,CTA differs across channels,28.5,3,2,1,Needs revision,Rejected,3,21
QA54196,CMP19110,2023-06-08,Pass,Pass,Pass,Pass,False,Warning,,37.2,3,0,0,Approved,Conditional,0,69
QA54197,CMP19038,2025-01-17,Pass,Pass,Pass,Pass,True,Pass,,99.4,2,0,0,Approved,Approved,0,47
QA54198,CMP11222,2024-06-28,Fail,Warning,Fail,Fail,True,Fail,CTA differs across channels,14.4,4,1,0,Needs revision,Rejected,1,46
QA54199,CMP13493,2025-06-04,Pass,Pass,Pass,Pass,True,Pass,,44.5,4,0,0,Approved,Conditional,3,54
QA54200,CMP10613,2025-03-01,Pass,Pass,Pass,Pass,True,Pass,,59.2,4,0,0,Approved,Approved,1,59
QA54201,CMP11614,2025-07-13,Pass,Pass,Fail,Pass,False,Warning,Regulatory language missing,34.7,2,4,0,Needs revision,Rejected,0,67
QA54202,CMP10874,2024-06-22,Pass,Pass,Pass,Pass,False,Pass,,77.6,2,0,0,Approved,Approved,2,26
QA54203,CMP18856,2026-01-22,Pass,Pass,Pass,Pass,True,Pass,,85.1,3,0,0,Approved,Approved,1,66
QA54204,CMP16606,2023-01-01,Pass,Pass,Pass,Pass,True,Pass,,62.3,5,0,0,Approved,Approved,3,10
QA54205,CMP13596,2023-02-28,Pass,Pass,Pass,Pass,True,Pass,,83.4,3,0,0,Approved,Approved,1,62
QA54206,CMP19657,2026-02-18,Pass,Pass,Pass,Pass,True,Pass,,99.7,5,0,0,Approved,Approved,1,60
QA54207,CMP14787,2023-01-03,Fail,Warning,Fail,Pass,True,Warning,Regulatory language missing,24.3,4,5,1,Needs revision,Rejected,3,68
QA54208,CMP17507,2025-11-04,Pass,Pass,Pass,Pass,True,Pass,,57.1,4,0,0,Approved,Approved,2,17
QA54209,CMP13297,2024-03-13,Pass,Pass,Pass,Pass,True,Pass,,77.8,4,0,0,Approved,Approved,1,10
QA54210,CMP17184,2025-11-21,Warning,Warning,Fail,Fail,True,Fail,Brand guidelines violation,17.8,2,2,1,Needs revision,Rejected,3,24
QA54211,CMP16527,2023-03-19,Pass,Pass,Fail,Pass,True,Fail,Expiry date mismatch,30.1,3,4,2,Needs revision,Rejected,3,35
QA54212,CMP11987,2024-08-09,Pass,Pass,Pass,Pass,True,Pass,,66.4,5,0,0,Approved,Approved,0,30
QA54213,CMP13949,2024-07-27,Pass,Pass,Fail,Pass,True,Warning,Disclaimer missing,33.8,4,0,0,Needs revision,Rejected,2,70
QA54214,CMP17497,2024-03-11,Pass,Pass,Pass,Pass,True,Pass,,60.9,4,0,0,Approved,Approved,3,30
QA54215,CMP10308,2025-11-19,Pass,Pass,Pass,Pass,True,Pass,,59.1,4,0,0,Approved,Approved,2,19
QA54216,CMP11384,2024-12-13,Warning,Fail,Warning,Fail,True,Warning,Regulatory language missing,3.7,5,2,0,Minor fixes required,Conditional,3,60
QA54217,CMP18055,2024-01-12,Pass,Pass,Pass,Pass,True,Pass,,82.6,3,0,0,Approved,Approved,1,2
QA54218,CMP15949,2023-02-27,Pass,Pass,Pass,Pass,True,Pass,,49.6,3,0,0,Approved,Conditional,3,7
QA54219,CMP13998,2026-04-28,Fail,Fail,Fail,Fail,True,Fail,Brand guidelines violation,3.4,4,1,2,Needs revision,Rejected,1,53
QA54220,CMP11550,2025-09-18,Pass,Pass,Pass,Pass,True,Warning,,35.2,5,0,0,Approved,Conditional,1,44
QA54221,CMP11081,2024-09-05,Fail,Pass,Warning,Pass,True,Warning,CTA differs across channels,25.7,5,4,0,Minor fixes required,Conditional,2,42
QA54222,CMP14718,2026-01-27,Pass,Pass,Pass,Pass,True,Warning,,38.9,5,0,0,Approved,Conditional,2,16
QA54223,CMP12945,2024-08-14,Pass,Pass,Pass,Pass,True,Pass,,76.3,5,0,0,Approved,Approved,2,53
QA54224,CMP17320,2026-02-25,Warning,Pass,Fail,Pass,True,Warning,Regulatory language missing,26.5,4,1,0,Needs revision,Rejected,0,36
QA54225,CMP11531,2023-09-02,Pass,Pass,Pass,Pass,False,Pass,,93.7,4,0,0,Approved,Approved,1,52
QA54226,CMP19657,2024-11-18,Pass,Pass,Fail,Pass,True,Fail,CTA differs across channels,32.4,4,1,2,Needs revision,Rejected,2,9
QA54227,CMP13917,2026-02-12,Pass,Pass,Pass,Pass,True,Pass,,84.7,4,0,0,Approved,Approved,2,24
QA54228,CMP12099,2024-10-13,Fail,Pass,Fail,Pass,True,Warning,Expiry date mismatch,26.6,4,4,1,Needs revision,Rejected,2,55
QA54229,CMP17202,2025-02-22,Pass,Pass,Warning,Pass,True,Fail,CTA differs across channels,31.3,4,0,0,Minor fixes required,Conditional,3,61
QA54230,CMP16548,2023-09-10,Pass,Pass,Pass,Pass,True,Pass,,99.7,3,0,0,Approved,Approved,2,19
QA54231,CMP10458,2025-06-07,Warning,Fail,Fail,Warning,False,Warning,CTA differs across channels,16.1,4,1,2,Needs revision,Rejected,0,63
QA54232,CMP14527,2025-01-07,Warning,Fail,Warning,Warning,False,Fail,Aggressive wording detected,15.1,3,3,0,Minor fixes required,Conditional,0,35
QA54233,CMP16045,2023-06-17,Pass,Pass,Fail,Pass,True,Fail,Product name variation,33.8,2,2,2,Needs revision,Rejected,2,38
QA54234,CMP11538,2023-06-14,Pass,Pass,Pass,Pass,True,Pass,,76.9,3,0,0,Approved,Approved,1,5
QA54235,CMP18273,2025-02-27,Pass,Pass,Pass,Pass,True,Pass,,43.4,4,0,0,Approved,Conditional,2,13
QA54236,CMP10409,2025-07-15,Fail,Pass,Fail,Pass,True,Warning,Expiry date mismatch,26.1,2,0,0,Needs revision,Rejected,1,5
QA54237,CMP12704,2023-07-01,Fail,Fail,Fail,Warning,True,Warning,Product name variation,8.4,4,0,0,Needs revision,Rejected,0,4
QA54238,CMP11827,2024-02-07,Pass,Pass,Pass,Pass,True,Pass,,70.1,5,0,0,Approved,Approved,0,2
QA54239,CMP11117,2026-01-02,Pass,Pass,Pass,Pass,True,Fail,,39.8,2,0,0,Approved,Conditional,1,46
QA54240,CMP13745,2023-12-13,Pass,Pass,Pass,Pass,True,Pass,,83.2,5,0,0,Approved,Approved,2,11
QA54241,CMP12868,2024-07-29,Pass,Pass,Pass,Pass,True,Pass,,66.8,3,0,0,Approved,Approved,0,3
QA54242,CMP15030,2025-03-31,Pass,Pass,Pass,Pass,True,Pass,,78.9,3,0,0,Approved,Approved,2,44
QA54243,CMP12391,2026-04-14,Pass,Pass,Pass,Pass,True,Pass,,46.3,5,0,0,Approved,Conditional,3,55
QA54244,CMP10846,2025-10-09,Pass,Pass,Pass,Pass,False,Pass,,82.3,5,0,0,Approved,Approved,3,17
QA54245,CMP13417,2024-11-06,Pass,Pass,Pass,Pass,True,Warning,,38.9,4,0,0,Approved,Conditional,3,12
QA54246,CMP17389,2023-06-08,Pass,Pass,Pass,Pass,True,Pass,,83.0,3,0,0,Approved,Approved,0,5
QA54247,CMP15755,2025-06-13,Pass,Pass,Pass,Pass,True,Pass,,51.0,3,0,0,Approved,Approved,0,40
QA54248,CMP14057,2023-01-07,Pass,Pass,Pass,Pass,False,Pass,,69.1,4,0,0,Approved,Approved,2,49
QA54249,CMP16916,2023-07-18,Pass,Pass,Pass,Pass,False,Pass,,49.2,4,0,0,Approved,Conditional,0,28
QA54250,CMP18543,2026-03-04,Pass,Pass,Pass,Pass,True,Pass,,79.6,2,0,0,Approved,Approved,1,15
QA54251,CMP12363,2025-01-20,Pass,Pass,Pass,Pass,False,Pass,,51.8,5,0,0,Approved,Approved,3,42
QA54252,CMP12355,2024-11-24,Pass,Pass,Pass,Pass,True,Pass,,84.8,5,0,0,Approved,Approved,3,68
QA54253,CMP17620,2025-06-04,Pass,Pass,Pass,Pass,True,Pass,,75.0,5,0,0,Approved,Approved,2,12
QA54254,CMP18710,2023-09-18,Pass,Pass,Pass,Pass,True,Pass,,99.2,2,0,0,Approved,Approved,0,20
QA54255,CMP12274,2026-02-13,Warning,Fail,Fail,Warning,True,Fail,Product name variation,1.4,3,1,1,Needs revision,Rejected,1,51
QA54256,CMP17516,2024-10-16,Pass,Pass,Pass,Pass,True,Pass,,73.4,2,0,0,Approved,Approved,3,57
QA54257,CMP12110,2023-11-22,Warning,Fail,Fail,Warning,True,Warning,Product name variation,11.4,5,5,2,Needs revision,Rejected,1,45
QA54258,CMP17153,2025-01-01,Pass,Pass,Pass,Pass,False,Pass,,64.4,3,0,0,Approved,Approved,1,20
QA54259,CMP16402,2023-02-17,Pass,Pass,Fail,Pass,True,Warning,Product name variation,31.9,3,2,2,Needs revision,Rejected,0,37
QA54260,CMP17203,2026-04-09,Pass,Pass,Fail,Pass,True,Warning,CTA differs across channels,32.7,4,1,0,Needs revision,Rejected,0,32
QA54261,CMP19996,2023-07-23,Pass,Pass,Pass,Pass,True,Warning,,39.3,3,0,0,Approved,Conditional,3,10
QA54262,CMP19029,2024-03-06,Fail,Warning,Warning,Fail,True,Warning,Disclaimer missing,15.8,3,4,0,Minor fixes required,Conditional,1,2
QA54263,CMP19707,2023-02-17,Pass,Pass,Fail,Pass,True,Fail,Offer amount inconsistent,34.6,3,0,2,Needs revision,Rejected,3,70
QA54264,CMP17862,2025-08-02,Pass,Pass,Pass,Pass,False,Warning,,36.7,4,0,0,Approved,Conditional,3,30
QA54265,CMP11521,2024-10-24,Warning,Warning,Warning,Warning,True,Fail,Product name variation,12.0,5,5,0,Minor fixes required,Conditional,3,17
QA54266,CMP19530,2023-10-28,Warning,Fail,Fail,Pass,True,Warning,Expiry date mismatch,21.2,2,4,1,Needs revision,Rejected,3,64
QA54267,CMP14473,2026-04-13,Warning,Pass,Fail,Pass,True,Fail,Brand guidelines violation,26.9,4,1,0,Needs revision,Rejected,1,69
QA54268,CMP11503,2023-02-06,Warning,Warning,Warning,Warning,True,Fail,Interest rate not compliant,8.1,3,3,0,Minor fixes required,Conditional,1,5
QA54269,CMP19574,2024-05-12,Warning,Warning,Fail,Fail,True,Fail,Product name variation,3.2,2,1,1,Needs revision,Rejected,2,8
QA54270,CMP15604,2025-01-08,Fail,Warning,Warning,Fail,True,Fail,Product name variation,18.0,4,2,0,Minor fixes required,Conditional,0,17
QA54271,CMP16460,2023-02-22,Warning,Warning,Fail,Fail,False,Warning,Brand guidelines violation,11.6,5,5,1,Needs revision,Rejected,2,6
QA54272,CMP18130,2025-11-29,Pass,Pass,Pass,Pass,True,Pass,,95.3,4,0,0,Approved,Approved,2,8
QA54273,CMP18743,2025-06-17,Pass,Pass,Pass,Pass,True,Pass,,65.9,2,0,0,Approved,Approved,0,46
QA54274,CMP16944,2024-09-08,Pass,Pass,Pass,Pass,True,Pass,,40.3,2,0,0,Approved,Conditional,0,43
QA54275,CMP19114,2026-04-21,Pass,Pass,Pass,Pass,True,Pass,,93.7,3,0,0,Approved,Approved,1,23
QA54276,CMP11262,2025-07-26,Pass,Pass,Pass,Pass,True,Pass,,56.9,5,0,0,Approved,Approved,1,66
QA54277,CMP12480,2025-05-03,Pass,Pass,Pass,Pass,True,Pass,,51.2,4,0,0,Approved,Approved,0,21
QA54278,CMP19669,2025-05-05,Warning,Warning,Fail,Warning,True,Warning,Disclaimer missing,5.0,5,5,2,Needs revision,Rejected,2,60
QA54279,CMP11437,2026-04-17,Warning,Warning,Warning,Fail,True,Warning,Disclaimer missing,0.4,3,3,0,Minor fixes required,Conditional,1,45
QA54280,CMP16847,2024-06-14,Pass,Pass,Pass,Pass,True,Pass,,73.0,2,0,0,Approved,Approved,0,59
QA54281,CMP13950,2023-11-10,Pass,Pass,Pass,Pass,True,Warning,,38.2,5,0,0,Approved,Conditional,1,20
QA54282,CMP15909,2023-11-29,Warning,Warning,Fail,Pass,True,Fail,Brand guidelines violation,24.4,4,3,0,Needs revision,Rejected,0,45
QA54283,CMP15464,2025-02-15,Fail,Pass,Fail,Pass,True,Fail,Disclaimer missing,26.7,3,5,2,Needs revision,Rejected,1,43
QA54284,CMP12558,2023-01-30,Fail,Warning,Warning,Pass,True,Warning,Aggressive wording detected,24.1,5,2,0,Minor fixes required,Conditional,2,50
QA54285,CMP14244,2025-08-30,Pass,Pass,Pass,Pass,True,Pass,,74.2,5,0,0,Approved,Approved,2,18
QA54286,CMP12349,2024-08-28,Pass,Pass,Pass,Pass,True,Pass,,65.9,3,0,0,Approved,Approved,3,10
QA54287,CMP16793,2025-04-24,Pass,Pass,Pass,Pass,True,Pass,,40.1,5,0,0,Approved,Conditional,1,15
QA54288,CMP17283,2024-06-30,Pass,Pass,Pass,Pass,True,Pass,,60.9,5,0,0,Approved,Approved,2,2
QA54289,CMP14648,2025-11-12,Pass,Pass,Warning,Pass,True,Fail,Contact information different,33.6,4,0,0,Minor fixes required,Conditional,2,56
